GDC_Aliquot	Chromosome	Start	End	Num_Probes	Segment_Mean
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	133090518	133201603	53	-0.6964
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	13	18452809	21321896	1568	-0.6445
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	13	21322180	21337004	14	-1.3517
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	13	21337139	37496998	11849	-0.6661
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	13	37497899	37510184	13	-1.9542
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	13	37510406	109295779	47358	-0.6554
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	13	109297036	111049857	1425	-0.7047
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	13	111050872	111058779	2	-2.8232
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	13	111059022	114342922	1753	-0.7222
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	14	18239283	18605732	11	-0.1955
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	14	18605867	18693043	14	-1.0113
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	14	18950560	19289821	20	-0.3454
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	14	19294457	19298389	3	-2.3244
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	14	19326853	19957701	122	-0.4071
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	14	19957752	49273254	18353	0.0703
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	14	49287470	52760966	2284	-0.6504
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	14	52763813	73534419	13420	0.0667
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	14	73540003	73563196	9	0.9409
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	14	73563211	106877229	21147	0.0652
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	19811075	20001686	45	0.0366
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	20011702	20064520	9	-0.9273
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	20187568	20380735	42	0.0393
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	20380837	20381689	8	-0.464
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	20381704	20670516	46	0.093
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	20670989	21096887	17	0.5724
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	21262847	22684600	69	-0.169
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	22690816	24429604	964	0.0515
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	24429740	24473449	33	0.3678
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	24480146	41863936	11051	0.0421
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	41865026	41923803	42	-0.0959
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	41923820	65521764	15040	0.5106
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	65524604	65525186	2	-2.55
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	65526049	97265179	20739	0.4971
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	97274562	97290422	14	-0.1813
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	15	97301760	101928837	3422	0.5069
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	16	10777	35225156	20153	0.0496
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	16	35225230	35522700	170	0.4536
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	16	35526596	78337711	20893	0.0611
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	16	78338543	78350868	17	0.7753
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	16	78351104	87809308	9638	0.0556
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	16	87811431	90096867	974	-0.0038
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	150733	2064770	900	-0.0037
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	2067118	2076193	8	-0.8476
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	2077249	2502462	305	0.0235
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	2504649	9100160	3814	-0.676
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	9102875	9106967	4	-2.8374
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	9107126	12645913	2601	-0.6747
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	12646103	13195715	433	2.3949
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	13196407	16759600	2395	-0.6621
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	16759737	18161416	773	0.0412
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	18163802	18455632	146	-0.6128
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	18455635	18550123	23	-1.8623
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	18561272	19190137	172	-0.635
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	19245973	22058829	1086	0.0407
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	22167265	30780690	1979	-0.6215
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	30784634	33538834	1661	0.0391
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	33539048	33540706	2	-1.7799
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	33540848	41265456	4487	0.022
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	41266762	41274279	24	-0.6554
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	41276472	43354897	1104	0.0303
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	43361222	43362553	3	-3.2284
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	43366336	46136346	1425	0.0175
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	46136800	46351954	89	0.5008
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	46446345	47691928	496	0.0274
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	47703898	82343577	20684	0.5067
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	82358420	82563216	84	0.1519
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	82563586	82602618	48	0.0768
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	17	82611607	83091923	249	-0.7388
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	18	48133	65532829	39907	0.0584
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	18	65532840	65540037	20	0.9519
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	18	65540145	65549192	13	-0.1571
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	18	65550234	79224569	10278	0.0504
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	18	79224986	80257174	501	-0.047
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	90910	348743	56	-0.7151
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	352488	9881532	3702	0.0543
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	9883703	10245756	159	-0.6098
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	10257482	32423525	10882	0.0493
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	32426549	36355779	2362	-0.6003
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	36355827	36356596	6	-1.753
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	36356735	49852402	6587	-0.6036
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	49856551	49914233	16	-1.337
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	49915478	51177040	625	-0.674
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	51177310	51180140	2	-3.3669
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	19	51180361	58586487	4662	-0.649
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	20	80664	1571811	1181	0.0258
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	20	1576544	1580353	21	-0.8383
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	20	1580934	1601561	36	-0.2195
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	20	1609611	1613247	5	1.1955
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	20	1617300	4735411	2276	0.0399
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	20	4735833	26316572	16489	0.0651
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	20	26324855	30299021	23	-0.373
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	20	30305015	36025751	2353	0.0688
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	20	36026671	64324800	19977	0.0419
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	21	10354168	10511939	20	-0.4294
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	21	10512663	10559033	33	-0.8317
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	21	10568903	46677045	23803	0.0548
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	22	15294547	18822597	1139	0.0714
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	22	18917479	23432731	2933	-0.0103
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	22	23433022	42496590	13070	0.0459
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	22	42501276	42538456	22	0.4863
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	22	42546956	49004270	4967	0.0358
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	22	49004572	50796027	1130	-0.0288
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	251810	2748312	94	-0.3237
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	2785350	32193656	19656	0.0163
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	32193673	32285094	88	0.3904
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	32286607	38388267	3767	0.0319
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	38388978	38389647	2	-2.1561
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	38389760	79934534	17260	0.013
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	79935010	79949667	8	-0.7545
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	79949838	82879142	1445	-0.0095
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	82879258	84229715	677	0.4006
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	84229991	103640613	10356	-0.0053
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	103650566	105468117	992	-0.6498
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	105468747	121843526	9022	-0.008
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	121843830	122029481	120	-0.2733
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	122031745	145199674	13484	-0.0056
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	145200057	146274030	793	0.4154
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	146282868	154348941	4985	-0.0239
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	154348971	154381765	32	-0.3943
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	X	154381779	155952689	540	-0.0241
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	Y	2782397	56872112	6599	-1.5648
