Sample_ID,chrom,loc.start,loc.end,num.mark,bstat,seg.mean,seg.median,pval,state,treatment,method,sub.method
205243940065_R07C01,7,7500000,20500000,14,NA,-0.128738137763294,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,7,7500000,76500000,65,NA,-0.261019099830389,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,7,21500000,76500000,51,NA,-0.320038137763294,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,7,39500000,57559827,19,NA,-0.245508482760745,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,7,43500000,153500000,105,NA,-0.0396226486690874,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,7,55500000,141500000,80,NA,-0.0323680918165492,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,7,56500000,76500000,16,NA,-0.521932902561527,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,7,56500000,76500000,16,NA,-0.566634428096561,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,7,63253390,159167987,96,NA,-0.052208482760745,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,7,69500000,152500000,83,NA,-0.0175628757480745,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,7,71500000,76500000,6,NA,-0.260773575602739,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,7,77500000,96500000,19,NA,0.0520264243972612,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,7,77500000,96500000,19,NA,0.238210450218398,NA,0.05,3,tumor,custom,NA
205243940036_R02C01,7,77500000,159167987,82,NA,-0.380632902561527,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,7,77500000,96500000,19,NA,0.177298752205093,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,7,77500000,96500000,19,NA,0.0616618622367056,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,7,77500000,96500000,19,NA,0.0231809001696106,NA,0.05,2,tumor,custom,NA
205289430139_R07C01,7,77500000,159167987,82,NA,-0.437234428096561,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,7,97500000,102500000,6,NA,-0.220373575602739,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,7,97500000,102500000,6,NA,-0.00408954978160228,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,7,97500000,159167987,63,NA,-0.033301247794907,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,7,97500000,105500000,9,NA,-0.223038137763294,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,7,97500000,102500000,6,NA,-0.297519099830389,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,7,103500000,159167987,57,NA,-0.0166735756027388,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,7,103500000,148500000,46,NA,0.192210450218398,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,7,103500000,148500000,46,NA,-0.0384190998303895,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,7,106500000,126500000,20,NA,0.0593618622367056,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,7,127500000,159167987,34,NA,-0.135438137763294,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,7,142500000,159167987,19,NA,-0.232368091816549,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,7,149500000,159167987,11,NA,0.0492104502183977,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,7,149500000,159167987,11,NA,-0.201519099830389,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,7,153500000,159167987,7,NA,-0.814862875748074,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,7,154500000,159167987,6,NA,-0.586022648669087,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,8,530000,137500000,136,NA,0.00832642439726119,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,8,530000,30500000,31,NA,-0.599325361979415,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,8,530000,11617173,12,NA,0.0388773513309126,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,8,530000,123500000,122,NA,-0.00280848276074499,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,8,530000,74500000,73,NA,-0.0399565027294626,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,8,530000,137500000,136,NA,0.0115104502183977,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,8,530000,11617173,12,NA,0.171837124251925,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,8,530000,145039318,144,NA,-0.00103290256152677,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,8,530000,46463633,45,NA,-0.0188680918165492,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,8,530000,140500000,139,NA,-0.00230124779490698,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,8,530000,145039318,144,NA,-0.271738137763294,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,8,530000,139500000,138,NA,-0.242419099830389,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,8,530000,145039318,144,NA,-0.00573442809656068,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,8,12642173,40500000,29,NA,0.599377351330913,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,8,12642173,40500000,29,NA,0.579937124251926,NA,0.05,3,tumor,custom,NA
205122170071_R01C01,8,31500000,145039318,113,NA,-0.0189253619794146,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,8,41500000,53500000,11,NA,0.141177351330913,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,8,41500000,53500000,11,NA,0.0733371242519255,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,8,47500000,140500000,94,NA,0.249831908183451,NA,0.05,3,tumor,custom,NA
205125590021_R02C01,8,54500000,140500000,87,NA,0.460377351330913,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,8,54500000,145039318,92,NA,0.334037124251925,NA,0.05,3,tumor,custom,NA
205125590068_R01C01,8,75500000,145039318,71,NA,-0.310356502729463,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,8,124500000,133500000,10,NA,0.162191517239255,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,8,134500000,145039318,12,NA,-0.056908482760745,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,8,138500000,145039318,8,NA,-0.181973575602739,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,8,138500000,145039318,8,NA,-0.188689549781602,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,8,140500000,145039318,6,NA,-0.500319099830389,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,8,141500000,145039318,5,NA,0.171077351330913,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,8,141500000,145039318,5,NA,0.0469319081834508,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,8,141500000,145039318,5,NA,-0.335201247794907,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,9,505000,6500000,7,NA,-0.272973575602739,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,9,505000,138167359,107,NA,-0.216825361979415,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,9,505000,39264735,36,NA,-0.143722648669087,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,9,505000,6500000,7,NA,-0.762808482760745,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,9,505000,6500000,7,NA,-0.380856502729463,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,9,505000,6500000,7,NA,-0.391489549781602,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,9,505000,39264735,36,NA,-0.217762875748075,NA,0.05,1,tumor,custom,NA
205243940036_R02C01,9,505000,120500000,88,NA,0.000267097438473224,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,9,505000,39264735,36,NA,-0.419368091816549,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,9,505000,6500000,7,NA,-0.443801247794907,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,9,505000,6500000,7,NA,-0.733738137763294,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,9,505000,125500000,93,NA,-0.284719099830389,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,9,505000,138167359,107,NA,-0.0143344280965607,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,9,7500000,16500000,8,NA,0.0761264243972612,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,9,7500000,25500000,16,NA,-0.113408482760745,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,9,7500000,16500000,8,NA,0.0572434972705374,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,9,7500000,16500000,8,NA,0.0774104502183977,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,9,7500000,16500000,8,NA,0.089398752205093,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,9,7500000,138167359,100,NA,-0.298138137763294,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,9,17500000,25500000,8,NA,-0.247473575602739,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,9,17500000,25500000,8,NA,-0.216256502729463,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,9,17500000,21500000,5,NA,-0.260089549781602,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,9,17500000,21500000,5,NA,-0.297301247794907,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,9,22500000,129500000,77,NA,-0.0128895497816023,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,9,22500000,125500000,73,NA,-0.024301247794907,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,9,26500000,125500000,70,NA,-0.00597357560273881,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,9,26500000,121500000,66,NA,0.00199151723925501,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,9,26500000,123500000,68,NA,0.0129434972705374,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,9,68610276,112500000,44,NA,0.136477351330913,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,9,68610276,112500000,44,NA,0.158137124251925,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,9,68610276,94500000,27,NA,0.525231908183451,NA,0.05,3,tumor,custom,NA
205243940046_R04C01,9,95500000,123500000,28,NA,0.0255319081834508,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,9,113500000,120500000,8,NA,-0.111522648669087,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,9,113500000,138167359,27,NA,-0.222862875748075,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,9,121500000,138167359,19,NA,-0.336322648669087,NA,0.05,1,tumor,custom,NA
205243940036_R02C01,9,121500000,138167359,19,NA,-0.126032902561527,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,9,122500000,138167359,18,NA,-0.149808482760745,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,9,124500000,138167359,16,NA,-0.143356502729463,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,9,124500000,138167359,16,NA,-0.0867680918165492,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,9,126500000,138167359,14,NA,-0.238173575602739,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,9,126500000,138167359,14,NA,-0.304301247794907,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,9,126500000,138167359,14,NA,-0.543119099830389,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,9,130500000,138167359,10,NA,-0.487689549781602,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,10,505000,133345233,132,NA,0.160326424397261,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,10,505000,80500000,77,NA,-0.516125361979415,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,10,505000,67500000,64,NA,0.303977351330913,NA,0.05,3,tumor,custom,NA
205125590067_R07C01,10,505000,133345233,132,NA,0.013991517239255,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,10,505000,133345233,132,NA,-0.0135565027294626,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,10,505000,133345233,132,NA,0.157010450218398,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,10,505000,45500000,43,NA,0.422037124251925,NA,0.05,3,tumor,custom,NA
205243940036_R02C01,10,505000,73500000,70,NA,-0.0126329025615268,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,10,505000,133345233,132,NA,-0.0251680918165492,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,10,505000,133345233,132,NA,0.041798752205093,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,10,505000,133345233,132,NA,-0.290938137763294,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,10,505000,133345233,132,NA,-0.173319099830389,NA,0.05,2,tumor,custom,NA
205289430139_R07C01,10,505000,73500000,70,NA,-0.0131344280965607,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,10,46500000,133345233,89,NA,0.0725371242519255,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,10,68500000,133345233,68,NA,0.0428773513309126,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,10,74500000,133345233,62,NA,-0.384132902561527,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,10,74500000,133345233,62,NA,-0.418934428096561,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,10,81500000,85500000,5,NA,-0.788925361979415,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,10,86500000,133345233,50,NA,-0.507125361979414,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,11,530000,3500000,4,NA,-0.223273575602739,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,11,530000,134538311,128,NA,-0.0302253619794146,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,11,530000,18500000,19,NA,-0.296222648669087,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,11,530000,80500000,75,NA,-0.078708482760745,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,11,530000,3500000,4,NA,-0.125656502729463,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,11,530000,3500000,4,NA,-0.255989549781602,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,11,530000,17500000,18,NA,-0.497962875748075,NA,0.05,1,tumor,custom,NA
205243940036_R02C01,11,530000,134538311,128,NA,-0.0118329025615268,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,11,530000,10500000,11,NA,-0.398068091816549,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,11,530000,79500000,74,NA,-0.054201247794907,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,11,530000,8500000,9,NA,-0.286038137763294,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,11,530000,4500000,5,NA,-0.488219099830389,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,11,530000,134538311,128,NA,0.00336557190343932,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,11,4500000,79500000,70,NA,-0.0162735756027388,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,11,4500000,50410674,45,NA,0.00314349727053743,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,11,4500000,79500000,70,NA,-0.0803895497816023,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,11,5500000,78500000,68,NA,-0.235019099830389,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,11,9500000,50410674,40,NA,-0.580438137763294,NA,0.05,1,tumor,custom,NA
205243940046_R04C01,11,11500000,25000000,14,NA,0.246831908183451,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,11,18500000,60500000,37,NA,0.00173712425192547,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,11,19500000,70477848,46,NA,0.0845773513309126,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,11,26500000,84500000,54,NA,-0.0205680918165492,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,11,55262537,80500000,26,NA,-0.340356502729463,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,11,55262537,80500000,26,NA,-0.0871381377632944,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,11,61500000,70477848,10,NA,0.289637124251925,NA,0.05,3,tumor,custom,NA
205125590021_R02C01,11,71527848,134538311,63,NA,-0.388822648669087,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,11,71527848,134538311,63,NA,-0.615662875748075,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,11,79500000,116500000,37,NA,0.108080900169611,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,11,80500000,84500000,5,NA,0.403326424397261,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,11,80500000,86500000,7,NA,0.284910450218398,NA,0.05,3,tumor,custom,NA
205243940058_R04C01,11,80500000,116500000,36,NA,0.265898752205093,NA,0.05,3,tumor,custom,NA
205125590067_R07C01,11,81500000,86500000,6,NA,0.170091517239255,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,11,81500000,125500000,44,NA,-0.105456502729463,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,11,81500000,115500000,34,NA,0.153161862236706,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,11,85500000,100500000,15,NA,-0.200273575602739,NA,0.05,1,tumor,custom,NA
205243940046_R04C01,11,85500000,134538311,49,NA,-0.399068091816549,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,11,87489101,100500000,13,NA,-0.077208482760745,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,11,87489101,100500000,13,NA,0.0263104502183977,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,11,101500000,116500000,16,NA,0.0502264243972612,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,11,101500000,116500000,16,NA,0.085591517239255,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,11,101500000,116500000,16,NA,0.201610450218398,NA,0.05,3,tumor,custom,NA
205243940065_R07C01,11,116500000,134538311,19,NA,-0.190338137763294,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,11,117500000,125500000,9,NA,-0.320473575602739,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,11,117500000,125500000,9,NA,-0.139408482760745,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,11,117500000,125500000,9,NA,-0.0888895497816023,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,11,117500000,125500000,9,NA,0.011098752205093,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,11,117500000,134538311,18,NA,-0.203019099830389,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,11,126500000,134538311,9,NA,-0.923073575602739,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,11,126500000,134538311,9,NA,-0.383108482760745,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,11,126500000,134538311,9,NA,-0.907056502729463,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,11,126500000,134538311,9,NA,-0.400389549781602,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,11,126500000,134538311,9,NA,-0.254601247794907,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,12,505000,8500000,10,NA,-0.0346735756027388,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,12,505000,133132655,133,NA,-0.00342536197941457,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,12,505000,22500000,24,NA,-0.320422648669087,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,12,505000,8500000,10,NA,-0.385708482760745,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,12,505000,8500000,10,NA,-0.283256502729463,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,12,505000,7542325,9,NA,-0.375689549781602,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,12,505000,4500000,5,NA,0.00163712425192548,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,12,505000,133132655,133,NA,0.00046709743847323,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,12,505000,133132655,133,NA,0.00683190818345077,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,12,505000,7542325,9,NA,-0.565801247794907,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,12,505000,8500000,10,NA,-0.676138137763294,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,12,505000,8500000,10,NA,-0.355419099830389,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,12,505000,133132655,133,NA,0.0104655719034393,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,12,5500000,22500000,19,NA,-0.562362875748075,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,12,8500000,132111681,122,NA,0.0130104502183977,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,12,8500000,133132655,124,NA,0.00299875220509302,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,12,9500000,44500000,33,NA,0.291526424397261,NA,0.05,3,tumor,custom,NA
205125590067_R07C01,12,9500000,133132655,123,NA,-0.018808482760745,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,12,9500000,95500000,84,NA,0.0267434972705374,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,12,9500000,91500000,80,NA,-0.178438137763294,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,12,9500000,46500000,35,NA,-0.0256190998303895,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,12,23500000,27500000,5,NA,-0.0787226486690874,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,12,23500000,27500000,5,NA,-0.132262875748075,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,12,28500000,40500000,10,NA,0.345877351330913,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,12,28500000,38230064,8,NA,0.529737124251926,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,12,39500000,133132655,96,NA,-0.161262875748075,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,12,41500000,133132655,94,NA,-0.0733226486690874,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,12,45500000,66500000,22,NA,-0.00617357560273881,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,12,47500000,57500000,11,NA,-0.277319099830389,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,12,58500000,106500000,49,NA,-0.0795190998303895,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,12,67500000,75500000,9,NA,-0.263973575602739,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,12,76500000,133132655,59,NA,0.104726424397261,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,12,92500000,133132655,43,NA,-0.357038137763294,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,12,96500000,130500000,35,NA,0.178543497270537,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,12,107500000,133132655,28,NA,-0.276619099830389,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,12,131500000,133132655,4,NA,-0.0665565027294626,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,12,132612181,133132655,2,NA,-0.287889549781602,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,13,18704053,36500000,19,NA,0.226326424397261,NA,0.05,3,tumor,custom,NA
205122170071_R01C01,13,18704053,46500000,29,NA,0.0206746380205854,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,13,18704053,68500000,51,NA,0.117577351330913,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,13,18704053,36500000,19,NA,0.302791517239255,NA,0.05,3,tumor,custom,NA
205125590068_R01C01,13,18704053,36500000,19,NA,0.202243497270537,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,13,18704053,36500000,19,NA,0.318410450218398,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,13,18704053,114177164,98,NA,0.104637124251925,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,13,18704053,46500000,29,NA,0.00686709743847322,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,13,18704053,38500000,21,NA,-0.000768091816549243,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,13,18704053,36500000,19,NA,0.305698752205093,NA,0.05,3,tumor,custom,NA
205243940065_R07C01,13,18704053,36500000,19,NA,-0.0293381377632944,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,13,18704053,36500000,19,NA,0.128080900169611,NA,0.05,2,tumor,custom,NA
205289430139_R07C01,13,18704053,47500000,30,NA,0.00236557190343932,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,13,37500000,66500000,30,NA,-0.274773575602739,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,13,37500000,53500000,17,NA,-0.289408482760745,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,13,37500000,66500000,30,NA,-0.402956502729463,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,13,37500000,66500000,30,NA,-0.276689549781602,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,13,37500000,66500000,30,NA,-0.303301247794907,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,13,37500000,65500000,29,NA,-0.573438137763294,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,13,37500000,66500000,30,NA,-0.56241909983039,NA,0.05,1,tumor,custom,NA
205243940046_R04C01,13,39500000,50500000,12,NA,-0.341068091816549,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,13,47500000,62500000,16,NA,-0.535625361979415,NA,0.05,1,tumor,custom,NA
205243940036_R02C01,13,47500000,62500000,16,NA,-0.348832902561527,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,13,48500000,62500000,15,NA,-0.401534428096561,NA,0.05,1,tumor,custom,NA
205243940046_R04C01,13,51500000,74500000,24,NA,0.0400319081834508,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,13,54500000,66500000,13,NA,-0.402108482760745,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,13,63500000,114177164,53,NA,0.0609746380205854,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,13,63500000,114177164,53,NA,0.0894670974384732,NA,0.05,2,tumor,custom,NA
205289430139_R07C01,13,63500000,114177164,53,NA,0.0725655719034393,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,13,66500000,70500000,5,NA,0.0584618622367056,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,13,67500000,96500000,29,NA,0.475126424397261,NA,0.05,3,tumor,custom,NA
205125590067_R07C01,13,67500000,109500000,42,NA,0.482291517239255,NA,0.05,3,tumor,custom,NA
205125590068_R01C01,13,67500000,70500000,4,NA,0.0345434972705374,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,13,67500000,109500000,42,NA,0.563310450218398,NA,0.05,3,tumor,custom,NA
205243940058_R04C01,13,67500000,109500000,42,NA,0.594698752205093,NA,0.05,3,tumor,custom,NA
205243940107_R05C01,13,67500000,109500000,42,NA,0.403980900169611,NA,0.05,3,tumor,custom,NA
205125590021_R02C01,13,69500000,109500000,40,NA,0.466277351330913,NA,0.05,3,tumor,custom,NA
205125590068_R01C01,13,71500000,111351928,40,NA,0.270243497270537,NA,0.05,3,tumor,custom,NA
205243940065_R07C01,13,71500000,93500000,22,NA,0.309161862236706,NA,0.05,3,tumor,custom,NA
205243940046_R04C01,13,75500000,97500000,22,NA,0.297331908183451,NA,0.05,3,tumor,custom,NA
205243940065_R07C01,13,94500000,114177164,23,NA,0.115961862236706,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,13,97500000,109500000,13,NA,0.676726424397261,NA,0.05,3,tumor,custom,NA
205243940046_R04C01,13,98500000,114177164,19,NA,0.100931908183451,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,13,110500000,114177164,7,NA,0.409226424397261,NA,0.05,3,tumor,custom,NA
205125590021_R02C01,13,110500000,114177164,7,NA,0.157377351330913,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,13,110500000,114177164,7,NA,0.270891517239255,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,13,110500000,114177164,7,NA,0.268310450218398,NA,0.05,3,tumor,custom,NA
205243940058_R04C01,13,110500000,114177164,7,NA,0.253698752205093,NA,0.05,3,tumor,custom,NA
205243940107_R05C01,13,110500000,114177164,7,NA,0.0433809001696105,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,13,111921721,114177164,5,NA,0.0538434972705374,NA,0.05,2,tumor,custom,NA
