"","GDC_Aliquot","Chromosome","Start","End","Num_Probes","Segment_Mean"
"335","1f165549-2cff-46de-a072-18778b543919","22",39856984,41791127,1078,0.0247
"336","1f165549-2cff-46de-a072-18778b543919","22",41791195,48935200,5323,0.0998
"337","1f165549-2cff-46de-a072-18778b543919","22",48940621,50796027,1191,-0.0461
"338","1f165549-2cff-46de-a072-18778b543919","X",251810,19905217,11936,-0.1562
"339","1f165549-2cff-46de-a072-18778b543919","X",19909461,20233709,121,0.2892
"340","1f165549-2cff-46de-a072-18778b543919","X",20241618,28714275,5361,0.6831
"341","1f165549-2cff-46de-a072-18778b543919","X",28717082,28861359,126,-0.1569
"342","1f165549-2cff-46de-a072-18778b543919","X",28863532,34006382,3573,0.3573
"343","1f165549-2cff-46de-a072-18778b543919","X",34006687,34061610,47,0.7913
"344","1f165549-2cff-46de-a072-18778b543919","X",34061772,34634819,396,0.9438
"345","1f165549-2cff-46de-a072-18778b543919","X",34634832,36285781,979,0.8127
"346","1f165549-2cff-46de-a072-18778b543919","X",36285952,39704062,2000,0.3429
"347","1f165549-2cff-46de-a072-18778b543919","X",39710367,39906351,112,-0.1511
"348","1f165549-2cff-46de-a072-18778b543919","X",39914608,39950166,18,0.7041
"349","1f165549-2cff-46de-a072-18778b543919","X",39962919,40323034,145,-0.1822
"350","1f165549-2cff-46de-a072-18778b543919","X",40323938,45105863,2560,0.3115
"351","1f165549-2cff-46de-a072-18778b543919","X",45115768,55674826,4614,0.6697
"352","1f165549-2cff-46de-a072-18778b543919","X",55676226,55681123,3,-2.0893
"353","1f165549-2cff-46de-a072-18778b543919","X",55681253,62598741,1304,0.6351
"354","1f165549-2cff-46de-a072-18778b543919","X",62657815,155952689,50024,-0.1845
"355","1f165549-2cff-46de-a072-18778b543919","Y",2782397,3394523,204,-2.7819
"356","1f165549-2cff-46de-a072-18778b543919","Y",3394871,6076562,515,-2.381
"357","1f165549-2cff-46de-a072-18778b543919","Y",6080059,13478396,2544,-2.8936
"358","1f165549-2cff-46de-a072-18778b543919","Y",13478462,13482643,3,-7.7452
"359","1f165549-2cff-46de-a072-18778b543919","Y",13483009,56872112,3369,-2.7924
