GDC_Aliquot	Chromosome	Start	End	Num_Probes	Segment_Mean
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	1124056	2042675	288	-0.7543
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	2042800	2094981	28	-1.1329
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	2095535	2099126	2	-3.6238
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	2099155	4131356	1436	-0.8193
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	4132259	4242709	89	-1.2114
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	4243424	4890647	449	-0.7714
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	4893818	9135141	2758	-0.7199
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	9138746	9138993	4	-2.6242
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	9139659	15319729	4888	-0.7285
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	15319842	15321441	2	-2.9826
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	15321574	17422597	1666	-0.7334
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	17423247	19675865	2000	-0.6438
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	19678814	47024187	19116	-0.7184
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	47024843	54318816	5289	-0.7705
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	54318817	54318824	4	-2.537
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	54325795	62260973	2052	-0.7583
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	62265500	76673986	6257	0.1361
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	76678531	82471102	3879	0.2339
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	82472600	82791731	198	0.1623
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	82796671	98703229	9874	-0.6875
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	98705972	99035807	158	-0.9468
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	99036047	109793741	5952	-0.7049
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	109797035	109813853	35	-0.054
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	109813925	119163417	5689	-0.6637
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	119168870	119169842	2	-3.4373
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	119174298	134100424	9003	-0.7138
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	134100442	134102334	14	-2.1829
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	134104128	134105690	9	-1.2101
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	134110881	142070732	5186	-0.7281
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	142070827	142087828	17	-3.3809
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	142087846	153249518	6567	-0.7549
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	153252145	159162548	4113	-0.8666
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	7	159165243	159334314	108	-0.7095
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	81254	2603316	1787	0.0203
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	2605071	4895355	3136	0.1143
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	4897255	57404025	34930	0.1595
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	57407282	59942774	1726	0.2283
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	59943194	67783496	4643	0.168
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	67786150	72710031	3201	0.2396
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	72710571	72712332	10	-0.1149
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	72712418	74215246	1043	0.1735
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	74215475	82850587	5089	0.2104
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	82850932	87058257	2292	0.1619
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	87058266	87064660	3	-1.8044
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	87076129	90076599	1783	0.1649
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	90076760	109120838	11710	0.2228
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	109121208	110136636	566	0.1859
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	110137390	110137982	2	-2.2632
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	110141933	134828636	17006	0.1976
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	134829721	136794531	1439	0.1531
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	136794622	136832890	57	0.0219
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	136832902	136837948	10	-0.4463
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	136837990	137967968	904	0.1342
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	137968657	138897968	808	0.0717
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	138898354	140468612	1240	0.1554
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	140472148	140520764	19	-0.6735
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	140524099	141345643	469	0.1106
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	141348766	142407360	613	-0.0912
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	142407652	142609472	71	0.1366
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	142610477	142824911	79	-0.0399
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	142824942	143209006	157	0.1367
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	143217232	143227655	8	-0.5181
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	143227769	144170750	279	0.1755
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	144177490	144924001	274	-0.0306
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	8	144924090	145072769	84	0.1046
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	46587	359203	211	-0.3927
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	360394	1071814	823	-0.5328
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	1073114	5302749	4385	-0.4227
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	5311567	5337707	11	-2.1754
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	5340984	8951425	3135	-0.444
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	8951749	23380447	11841	-0.405
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	23380836	25455762	1513	-0.4655
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	25463623	63580418	9489	0.1579
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	63590317	63592813	7	1.5271
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	63614182	72819058	3473	0.1393
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	72821769	76417822	2508	0.2007
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	76418281	76535422	112	0.1048
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	76535746	76545547	13	-0.8778
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	76548592	90784631	10190	0.1594
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	90790840	90909978	140	-0.011
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	90912734	93707815	1792	0.1361
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	93708429	93708675	2	-3.1607
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	93710664	109465238	11087	0.1426
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	109465249	116258767	5076	0.1817
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	116260034	131671835	10215	0.1381
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	131673775	135289634	2287	0.0896
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	135294643	135335019	39	-0.3783
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	135335157	135459768	78	-0.0245
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	135464298	137862373	805	0.1191
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	137864936	138180185	197	-0.0286
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	9	138180377	138200944	4	-0.3904
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	45792	3265179	2666	-0.8409
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	3265264	5475688	1979	-0.6821
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	5484195	12462070	5690	-0.7862
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	12469909	24088746	8796	0.17
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	24088747	24089125	9	-2.5654
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	24089979	26967506	2020	0.1442
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	26967533	36375286	6619	0.2063
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	36377497	43715152	2179	0.1204
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	43726843	44992854	1027	0.1967
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	44994668	46229240	483	0.1302
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	46231401	47076655	208	-0.0997
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	47078630	47282899	163	0.1465
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	47283186	47622159	110	-0.0462
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	47627616	54920517	5034	0.1468
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	54923330	54924277	2	-2.6543
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	54927534	55261861	190	0.1049
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	55265163	70673754	10674	0.199
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	70677868	70767774	90	-0.0296
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	70767845	79833229	5689	0.1937
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	79833727	83187390	2422	0.1375
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	83187666	83187966	3	-0.981
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	83188127	86554021	2463	0.1374
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	86554308	87269486	296	0.1863
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	87278584	87310039	3	1.7458
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	87310988	87406076	19	-0.0904
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	87406711	89190337	1369	0.245
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	89190649	89409052	195	0.1443
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	89410654	93753651	2723	0.2037
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	93754184	107338691	8413	0.1622
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	107339114	115853481	5995	0.1981
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	115856500	121480773	4196	0.1604
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	121480805	122468703	874	0.133
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	122470997	122471425	3	-1.7361
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	122475364	130160539	5734	0.1289
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	130161087	131914424	1429	0.0066
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	131914565	132744709	428	0.1196
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	10	132747092	133654968	390	-0.0276
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	198510	4949137	2417	-0.4864
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	4950775	4954475	21	-2.0857
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	4955027	5535157	593	-0.4318
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	5539679	5766175	194	0.1419
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	5766850	5787909	32	-0.5633
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	5788108	13193308	5697	0.1925
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	13193987	24465983	8147	0.1662
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	24467292	37004192	8943	0.1975
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	37006409	37115162	108	0.3835
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	37115355	38642340	948	0.1928
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	38646216	39261279	331	0.1509
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	39263289	41748636	1718	0.1008
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	41753259	55593955	5311	0.1747
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	55595864	55685533	60	0.6076
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	55686100	71827957	8360	0.1428
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	71832662	81634173	6064	0.1747
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	81635224	86982882	3592	0.2021
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	86986618	86993054	5	-0.7672
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	86997586	89355939	1606	0.2244
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	89361402	90757695	710	0.1518
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	90758072	97269180	4717	0.2281
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	97269198	107367930	7279	0.1705
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	107367945	107368040	2	-1.5788
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	107368066	108632945	763	0.169
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	108638050	113253910	3016	0.2279
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	113253996	125205483	8572	0.1671
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	125205555	125213808	27	-0.9685
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	125218374	134314821	6934	0.151
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	134322606	135068576	602	0.0223
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	11	135072732	135074876	2	-0.5517
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	51460	9378651	6116	-0.7724
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	9379821	9477960	27	-0.5703
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	9481274	9582374	26	0.2909
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	9583090	12677103	2261	-0.6548
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	12677781	13293946	425	-0.7798
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	13294851	13410206	145	0.1562
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	13410536	13571372	191	-0.7318
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	13572164	13580795	4	-2.7505
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	13581346	20914439	4626	-0.6818
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	20914456	20926963	15	-3.9479
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	20937609	24747153	2605	-0.6308
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	24753832	24783048	24	0.3652
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	24785847	24905931	111	-0.6164
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	24908840	24960829	46	-1.0077
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	24963698	25115707	175	-0.6137
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	25122563	25229608	108	0.1901
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	25230879	25273522	59	-0.6031
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	25273587	25303305	26	0.2253
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	25308105	27320660	1403	-0.6462
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	27322788	27468484	97	0.1097
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	27473949	28012274	430	-0.6802
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	28017255	28067087	62	0.245
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	28069074	29010695	667	-0.6816
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	29011388	29011589	2	-3.7724
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	29015050	30980851	1596	-0.7447
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	30981367	30983321	5	-2.3748
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	30984205	31085371	64	-0.7417
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	31095328	31533601	240	0.1198
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	31534110	32065416	369	-0.735
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	32065576	32186411	120	0.1976
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	32203904	33921922	1183	-0.7131
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	33925640	39299824	1108	0.1079
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	39302769	42673649	2245	0.192
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	42674456	43435990	514	0.295
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	43436577	45506042	1217	0.1891
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	45510655	45515754	4	1.5686
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	45519509	86734072	25272	0.1791
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	86742543	93918566	4457	0.2466
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	93918759	106820270	8977	0.1858
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	106822363	113817190	4197	0.133
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	113817236	114001113	183	-0.0482
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	114001143	126840525	8549	0.1414
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	126840621	130675257	3438	0.0418
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	130676771	131248112	381	0.1183
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	131248681	131341210	81	-1.0362
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	131348665	132137079	508	0.098
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	132138124	132395692	43	-0.214
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	12	132396069	133201603	310	0.055
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	18452809	31209354	9016	-0.7581
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	31209840	37495907	4389	-0.6472
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	37496233	37514671	23	-0.03
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	37514784	52266063	9794	-0.653
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	52284657	77950041	15996	-0.7046
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	77957479	77957715	2	-3.6281
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	77964365	80605096	1786	-0.736
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	80605302	84127094	2162	-0.6586
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	84127490	95651220	7390	-0.731
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	95668072	105663858	7243	0.1983
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	105664476	105664629	4	-1.9657
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	105667023	112860360	5496	0.1448
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	112862607	113100590	126	-0.1108
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	13	113102878	114342922	530	0.124
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	18239283	21913024	1489	0.1651
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	21913250	22474238	478	0.4609
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	22474392	49185600	16491	0.1844
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	49189123	61704251	8254	0.2264
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	61706469	77638038	10053	0.1884
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	77638554	78148505	408	0.0905
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	78148904	82595932	2961	0.1876
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	82596312	89828839	4856	0.2293
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	89828970	99558182	7054	0.1743
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	99559743	99560380	2	1.6616
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	99561643	106423925	3072	0.1576
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	106425447	106475361	49	-0.5147
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	14	106487515	106877229	193	0.0164
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	19811075	22227530	181	-0.039
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	22228782	22413894	28	-0.7147
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	22455811	27980713	3605	0.0644
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	27981145	29142922	372	-0.0723
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	29148750	30231102	653	0.0667
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	30252720	30269364	5	-1.1359
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	30281107	32137612	1056	0.0936
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	32137666	76042215	27679	0.1732
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	76048529	76052548	3	-4.0467
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	76056133	81570411	3517	0.1425
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	81571622	83516138	1015	0.0807
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	83516215	92987185	6638	0.1665
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	92988484	94187903	1010	0.0996
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	94190475	94194226	3	-1.1647
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	94194946	94274490	73	0.0936
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	94276540	101387672	5305	0.1801
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	15	101388164	101928837	377	0.0875
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	10777	603333	283	0.0024
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	603459	4971658	1834	0.1622
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	4971982	6590693	1726	0.0923
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	6591013	7293473	941	0.165
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	7295712	8633639	1441	0.0808
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	8633733	8928694	240	0.4175
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	8931111	32000050	13475	0.1305
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	32000528	33682120	57	-0.439
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	33694195	35615379	359	-0.013
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	35616550	55762682	6560	0.1129
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	55764310	55764867	3	1.869
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	55770436	78339867	14290	0.1436
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	78339920	78350841	11	1.0963
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	78350868	88399007	9896	0.1586
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	16	88399022	90096867	714	0.0266
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	150733	261089	59	-0.1747
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	261100	14456102	9031	0.1282
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	14456832	14972560	446	0.2523
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	14973668	16749938	933	0.1299
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	16750987	16876256	22	-0.3206
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	16878010	28616622	3247	0.1304
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	28620524	32737937	1869	0.1864
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	32739976	41266762	5197	0.1318
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	41266774	41274279	23	-0.8237
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	41276472	45342645	2098	0.1604
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	45343635	45387631	20	-0.1848
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	45388275	46135062	413	0.0424
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	46135838	46351954	92	-0.1858
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	46446345	65768498	11093	0.1558
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	65768772	68293099	1545	-0.7495
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	68297843	74574637	4639	0.0953
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	74576619	82959140	4216	0.1632
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	17	82959812	83091923	62	0.0331
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	18	48133	852561	599	0.1131
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	18	852757	3569836	1882	0.2044
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	18	3570621	5994682	1782	0.1498
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	18	5994824	11594936	4246	0.2047
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	18	11598991	39979274	13765	0.1528
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	18	39979409	40678763	495	0.2231
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	18	40680456	40685425	19	-0.5207
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	18	40688060	46368619	3716	0.1932
9a9ec4ee-7535-4c73-8db6-adf3a7aa9828	18	46374967	52145372	4109	0.1464
