"","GDC_Aliquot","Chromosome","Start","End","Num_Probes","Segment_Mean"
"285","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",110338701,110401612,69,0.1364
"286","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",110401667,110408741,13,-0.8711
"287","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",110409537,114342922,2269,0.0356
"288","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",18239283,21959698,1552,0.0054
"289","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",21960136,22526139,479,0.1972
"290","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",22526849,23986216,840,-0.0328
"291","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",23989435,23989734,3,-1.603
"292","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",23992645,27215894,2169,-0.0374
"293","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",27217337,27323518,72,-1.0394
"294","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",27327658,44704693,10732,-0.0257
"295","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",44704897,44754510,33,-1.0354
"296","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",44757656,99197510,35860,-0.0272
"297","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",99198647,99200063,3,-1.6584
"298","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",99201350,106340102,3245,-0.0299
"299","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",106340305,106346129,6,-2.5375
"300","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",106360014,106412640,29,-0.1447
"301","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",106416146,106458728,45,0.1798
"302","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",106462123,106462183,5,-0.3284
"303","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",106462724,106496841,9,0.3091
"304","9770e332-3bd1-4585-b5eb-b4a137e50cf5","14",106502306,106877229,186,-0.0955
"305","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",19811075,19890268,14,0.2074
"306","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",19896400,20376311,81,-0.2011
"307","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",20380735,20384774,11,-0.8983
"308","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",20384789,20670989,45,-0.2555
"309","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",20981071,20988347,5,1.0704
"310","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",21005443,22666339,79,-0.1841
"311","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",22684600,24424598,961,0.0869
"312","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",24429604,24473026,33,-0.5715
"313","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",24473449,27673477,2339,0.1067
"314","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",27674351,27682660,13,-0.7868
"315","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",27683648,76598900,30264,0.1052
"316","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",76599170,76599685,7,1.2274
"317","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",76599700,76603434,14,0.6115
"318","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",76609838,99968257,16053,0.1106
"319","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",99970183,99970220,2,-1.3819
"320","9770e332-3bd1-4585-b5eb-b4a137e50cf5","15",99971701,101928837,1517,0.104
"321","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",10777,28620700,18866,0.1848
"322","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",28637882,28752527,5,-0.8457
"323","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",28812606,34209701,1164,0.1664
"324","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",35080991,55761136,6839,-0.6081
"325","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",55762477,55782734,18,-1.8512
"326","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",55782793,78337711,14245,-0.5971
"327","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",78338543,78350868,17,0.0388
"328","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",78351104,81899260,3863,-0.6252
"329","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",81899580,81901032,2,-2.8019
"330","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",81903558,84423657,2812,-0.6361
"331","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",84423841,84425818,2,-2.5264
"332","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",84426972,85256542,684,-0.6606
"333","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",85257894,88034780,2334,0.193
"334","9770e332-3bd1-4585-b5eb-b4a137e50cf5","16",88036045,90096867,860,0.0705
"335","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",150733,4116762,2144,0.0969
"336","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",4121440,8613994,2535,-0.5926
"337","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",8617501,16750987,5765,0.1808
"338","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",16754017,16834846,11,-0.6404
"339","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",16838201,18452078,909,0.1871
"340","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",18455632,18509244,16,1.1092
"341","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",18523147,41265456,9386,0.1719
"342","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",41266762,41274198,23,-1.121
"343","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",41274279,46089089,2499,0.163
"344","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",46089134,46286804,121,-0.2263
"345","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",46323701,57610128,6996,0.1687
"346","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",57610972,57611632,2,-1.271
"347","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",57614632,67435149,5216,0.164
"348","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",67444250,67445801,7,-0.7949
"349","9770e332-3bd1-4585-b5eb-b4a137e50cf5","17",67448377,83091923,9305,0.1693
"350","9770e332-3bd1-4585-b5eb-b4a137e50cf5","18",48133,122470,13,-0.1424
"351","9770e332-3bd1-4585-b5eb-b4a137e50cf5","18",136240,11610493,8493,-0.0383
"352","9770e332-3bd1-4585-b5eb-b4a137e50cf5","18",11625901,11637253,2,-1.679
"353","9770e332-3bd1-4585-b5eb-b4a137e50cf5","18",11648760,42471713,15463,-0.0505
"354","9770e332-3bd1-4585-b5eb-b4a137e50cf5","18",42476604,42478430,26,-0.788
"355","9770e332-3bd1-4585-b5eb-b4a137e50cf5","18",42480972,66060309,16210,-0.0477
"356","9770e332-3bd1-4585-b5eb-b4a137e50cf5","18",66060363,66061104,10,-1.4867
"357","9770e332-3bd1-4585-b5eb-b4a137e50cf5","18",66065502,66239629,148,-0.0804
"358","9770e332-3bd1-4585-b5eb-b4a137e50cf5","18",66240197,66244124,9,-4.1394
"359","9770e332-3bd1-4585-b5eb-b4a137e50cf5","18",66244352,80257174,10243,-0.0597
"360","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",90910,20411869,8910,0.181
"361","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",20413400,20533583,68,-0.5708
"362","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",20538075,30797633,4564,0.1696
"363","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",30799692,31827349,784,-0.5552
"364","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",31827427,31829487,5,-3.4445
"365","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",31831936,31949053,95,-0.526
"366","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",31949808,33192682,799,-0.1334
"367","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",33197351,34886199,1118,0.1915
"368","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",34886568,35179696,194,-0.0947
"369","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",35182430,40854267,2919,-0.5201
"370","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",40854465,40870114,19,-2.1146
"371","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",40886250,51628560,5229,-0.5451
"372","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",51639099,51644944,11,-2.1121
"373","9770e332-3bd1-4585-b5eb-b4a137e50cf5","19",51651652,58586487,4322,-0.5558
"374","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",80664,1581021,1202,0.7527
"375","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",1586808,1601561,34,-0.4518
"376","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",1609611,1617300,6,-1.5819
"377","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",1617460,1936086,266,0.7628
"378","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",1936563,1936644,2,4.0434
"379","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",1938678,21928342,15468,0.7414
"380","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",21933556,25990129,2869,0.8842
"381","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",25991996,26277456,105,0.757
"382","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",26285462,30416693,60,0.5253
"383","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",30417073,31416789,90,0.6503
"384","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",31423410,32341244,420,0.4587
"385","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",32345147,32679846,152,0.6299
"386","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",32685086,33166430,328,0.4498
"387","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",33166627,37585279,2138,0.3725
"388","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",37585381,41458872,2622,0.5554
"389","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",41463529,44064041,2085,0.383
"390","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",44064443,58003781,10247,0.4485
"391","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",58004081,64264757,4167,0.5077
"392","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",64265644,64284715,16,0.6196
"393","9770e332-3bd1-4585-b5eb-b4a137e50cf5","20",64323342,64324800,5,1.2306
"394","9770e332-3bd1-4585-b5eb-b4a137e50cf5","21",10354168,14005515,325,-0.0779
"395","9770e332-3bd1-4585-b5eb-b4a137e50cf5","21",14006460,46677045,23472,0.1128
"396","9770e332-3bd1-4585-b5eb-b4a137e50cf5","22",15294547,18102298,1075,0.4225
"397","9770e332-3bd1-4585-b5eb-b4a137e50cf5","22",18103221,25754617,4591,0.3919
"398","9770e332-3bd1-4585-b5eb-b4a137e50cf5","22",25754641,38955461,9552,0.4406
"399","9770e332-3bd1-4585-b5eb-b4a137e50cf5","22",38967614,38979302,24,-0.4708
"400","9770e332-3bd1-4585-b5eb-b4a137e50cf5","22",38993700,42815163,2034,0.4126
"401","9770e332-3bd1-4585-b5eb-b4a137e50cf5","22",42815385,49072019,4924,0.4533
"402","9770e332-3bd1-4585-b5eb-b4a137e50cf5","22",49077408,50796027,1041,0.3711
"403","9770e332-3bd1-4585-b5eb-b4a137e50cf5","X",251810,141585301,74565,0.0052
"404","9770e332-3bd1-4585-b5eb-b4a137e50cf5","X",141585605,141585618,2,-2.486
"405","9770e332-3bd1-4585-b5eb-b4a137e50cf5","X",141595849,144544539,2021,-0.0154
"406","9770e332-3bd1-4585-b5eb-b4a137e50cf5","X",144549969,144556163,4,-1.0344
"407","9770e332-3bd1-4585-b5eb-b4a137e50cf5","X",144556603,146794296,1589,-0.0038
"408","9770e332-3bd1-4585-b5eb-b4a137e50cf5","X",146795654,146797488,2,-1.5899
"409","9770e332-3bd1-4585-b5eb-b4a137e50cf5","X",146798507,151465030,3065,-0.0179
"410","9770e332-3bd1-4585-b5eb-b4a137e50cf5","X",151468885,152353998,595,-0.1212
"411","9770e332-3bd1-4585-b5eb-b4a137e50cf5","X",152354804,155952689,1529,-1e-04
"412","9770e332-3bd1-4585-b5eb-b4a137e50cf5","Y",2782397,6076562,720,-2.4947
"413","9770e332-3bd1-4585-b5eb-b4a137e50cf5","Y",6080059,13478396,2545,-2.8965
"414","9770e332-3bd1-4585-b5eb-b4a137e50cf5","Y",13478462,13482643,3,-7.7452
"415","9770e332-3bd1-4585-b5eb-b4a137e50cf5","Y",13483009,26515145,3295,-2.8458
"416","9770e332-3bd1-4585-b5eb-b4a137e50cf5","Y",26515503,26611962,54,-2.2654
"417","9770e332-3bd1-4585-b5eb-b4a137e50cf5","Y",26612046,26631559,11,-3.7454
"418","9770e332-3bd1-4585-b5eb-b4a137e50cf5","Y",26635650,56872112,9,-2.3746
