"","GDC_Aliquot","Chromosome","Start","End","Num_Probes","Segment_Mean"
"292","db9a3940-19be-4c9e-bc2f-1daf319b024d","7",142069843,142099190,34,0.0398
"293","db9a3940-19be-4c9e-bc2f-1daf319b024d","7",142099360,142252035,119,-0.2913
"294","db9a3940-19be-4c9e-bc2f-1daf319b024d","7",142252178,142252290,2,-1.6523
"295","db9a3940-19be-4c9e-bc2f-1daf319b024d","7",142252547,142493216,192,-0.2562
"296","db9a3940-19be-4c9e-bc2f-1daf319b024d","7",142493380,142804157,135,-0.0919
"297","db9a3940-19be-4c9e-bc2f-1daf319b024d","7",142804972,159334314,10405,-0.2926
"298","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",81254,12092042,11011,0.1132
"299","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",12130217,12177488,8,0.7582
"300","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",12323772,12359339,3,-1.4709
"301","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",12374772,12389977,26,-0.0885
"302","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",12418301,14652059,1963,0.1523
"303","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",14652523,14652565,3,-1.9279
"304","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",14652887,25114672,8448,0.1179
"305","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",25116928,25126708,25,0.8843
"306","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",25126735,30915011,4016,0.088
"307","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",30915824,37416730,4043,0.1405
"308","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",37417498,39372664,946,0.1016
"309","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",39372806,39529446,61,1.0207
"310","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",39530780,75133623,20506,0.123
"311","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",75138083,79131597,2314,0.1731
"312","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",79132038,103714488,14611,0.1248
"313","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",103716445,114622325,6362,0.1571
"314","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",114622424,114629502,33,-0.6405
"315","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",114638468,117672792,1920,0.137
"316","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",117673625,117677856,2,-1.1718
"317","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",117678286,122655842,3513,0.1357
"318","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",122657114,140474941,13554,0.0916
"319","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",140479109,140805184,143,-0.336
"320","db9a3940-19be-4c9e-bc2f-1daf319b024d","8",140806055,145072769,1909,0.1002
"321","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",46587,4936344,5040,-0.2912
"322","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",4936407,5123071,263,-0.1477
"323","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",5123108,23363117,15091,-0.2677
"324","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",23363935,23373486,7,-1.6586
"325","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",23378490,32281407,6577,-0.267
"326","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",32281427,38520414,3855,-0.3194
"327","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",38520462,39807498,301,-0.2718
"328","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",39827488,40887290,18,0.4884
"329","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",40922005,41571860,70,-0.2371
"330","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",41635766,42159409,33,0.3599
"331","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",42160250,42295397,12,-0.3352
"332","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",42302534,42524983,5,-2.0756
"333","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",42546668,61405110,58,-0.2374
"334","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",61520021,72706228,3481,0.0607
"335","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",72707185,83297313,7464,0.0849
"336","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",83297519,101796603,12578,0.0554
"337","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",101797725,104844404,2310,0.1125
"338","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",104844907,110254605,4232,0.0657
"339","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",110254682,110265889,11,0.6002
"340","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",110270151,123311874,9695,0.0669
"341","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",123314199,123322484,2,-1.8196
"342","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",123322842,129627140,3568,0.0386
"343","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",129627852,135322259,3629,-0.255
"344","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",135323776,135324566,2,-1.9207
"345","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",135325951,137356366,692,-0.2448
"346","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",137358233,137361381,7,0.5783
"347","db9a3940-19be-4c9e-bc2f-1daf319b024d","9",137378551,138200944,407,-0.2147
"348","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",45792,94706,18,-0.1216
"349","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",96465,15541366,13089,-0.3255
"350","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",15541612,24088745,6071,-0.296
"351","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",24088746,24089125,10,0.6852
"352","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",24089979,46632302,12504,-0.3112
"353","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",46657149,47002596,15,0.3413
"354","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",47008590,53904245,4549,-0.2923
"355","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",53904266,53905230,2,1.3115
"356","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",53914357,57955202,2922,-0.2802
"357","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",57955953,58771522,560,-0.3238
"358","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",58771552,58771790,2,-1.7502
"359","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",58771921,64602409,3953,-0.3182
"360","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",64604359,64673026,52,-0.2292
"361","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",64673045,64678472,10,0.1813
"362","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",64678595,65546518,622,-0.2483
"363","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",65548165,65554672,27,-1.7879
"364","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",65554688,87269486,14437,-0.285
"365","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",87278584,87353136,14,-0.9653
"366","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",87357543,133416364,31591,-0.291
"367","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",133419150,133574363,115,0.1954
"368","db9a3940-19be-4c9e-bc2f-1daf319b024d","10",133574371,133654968,33,-0.339
"369","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",198510,4947280,2413,-0.2995
"370","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",4949013,4957152,31,0.5206
"371","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",4961686,10414489,4005,-0.2957
"372","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",10415792,10415954,2,-1.8209
"373","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",10416806,18928709,6211,-0.3075
"374","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",18929039,18949866,42,0.0208
"375","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",18950075,23247638,3597,-0.2884
"376","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",23248080,29721068,4428,-0.2453
"377","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",29732375,55608804,13702,-0.2799
"378","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",55609022,55674842,40,-1.4576
"379","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",55676735,79755725,12906,-0.3095
"380","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",79755768,81792426,1666,-0.2638
"381","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",81792950,81806116,10,-1.4571
"382","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",81811590,92090484,6683,-0.2637
"383","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",92090485,92090489,5,-2.2113
"384","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",92090831,110735116,13123,-0.2668
"385","db9a3940-19be-4c9e-bc2f-1daf319b024d","11",110735838,135074876,17843,-0.3066
"386","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",51460,2126462,1262,0.3401
"387","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",2126723,2150801,46,-0.3014
"388","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",2151588,11351157,6063,0.3433
"389","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",11358643,11390452,30,0.8421
"390","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",11390472,16427186,3664,0.3478
"391","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",16427263,24239882,5059,0.4026
"392","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",24240820,27942625,2823,0.3619
"393","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",27944039,27944711,9,-0.5338
"394","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",27950527,31897865,2917,0.371
"395","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",31900298,31905041,6,-0.5858
"396","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",31908234,37494436,1717,0.3715
"397","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",37494865,47055726,5681,0.0679
"398","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",47064159,58016973,6068,0.0238
"399","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",58017027,59776118,1298,0.0622
"400","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",59779242,59779575,2,-1.2781
"401","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",59779625,61882691,1245,0.1003
"402","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",61882722,64044748,1361,0.0537
"403","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",64053175,64054032,2,-1.2188
"404","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",64054454,69953244,3957,0.04
"405","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",69954180,90089573,12381,0.0831
"406","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",90097892,90098297,7,-1.0228
"407","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",90099780,92694486,1811,0.0805
"408","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",92698066,105996456,9105,0.0459
"409","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",105998308,131704849,17737,0.0221
"410","db9a3940-19be-4c9e-bc2f-1daf319b024d","12",131704927,133201603,531,-0.3839
"411","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",18452809,18833965,88,-0.0833
"412","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",18834045,23442007,3079,-0.3117
"413","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",23444703,23444913,2,-2.1649
"414","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",23445207,37495907,10297,-0.3187
"415","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",37496233,37510620,18,0.4046
"416","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",37514193,42984536,3886,-0.2989
"417","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",42984697,42984710,2,-2.6911
"418","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",42985632,52520664,6001,-0.303
"419","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",52523849,52531650,3,-1.5687
"420","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",52543744,57176962,2615,-0.2792
"421","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",57184136,57204234,33,-1.66
"422","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",57204246,71902850,8972,-0.2697
"423","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",71903417,71906418,4,-2.5104
"424","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",71906467,80515534,6034,-0.2777
"425","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",80518508,97049082,10334,-0.2405
"426","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",97058866,109913779,9975,-0.2797
"427","db9a3940-19be-4c9e-bc2f-1daf319b024d","13",109919674,114342922,2702,-0.3266
"428","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",18239283,19185165,38,-0.0969
"429","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",19185951,19675350,25,0.9448
"430","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",19689684,19954424,103,0.6264
"431","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",19955213,21924631,1344,0.0985
"432","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",21924790,22111868,158,0.2423
"433","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",22112617,22461795,282,0.3604
"434","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",22461816,22506715,70,0.2376
"435","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",22506743,22815090,234,0.1358
"436","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",22820396,23986216,628,0.0831
"437","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",23989435,23989521,2,-1.0781
"438","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",23989734,25200782,822,0.0933
"439","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",25201534,41139155,10039,0.139
"440","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",41141293,41188046,14,-0.7566
"441","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",41188146,53341126,7366,0.1298
"442","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",53344322,53345341,5,-1.5802
"443","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",53345534,64739718,7561,0.1148
"444","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",64740321,64740324,2,-1.2792
"445","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",64740470,73534419,5505,0.1072
"446","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",73540003,73563196,9,-1.2422
"447","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",73563211,74641319,612,0.0717
"448","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",74641587,74647828,9,-0.5141
"449","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",74654650,77950640,2149,0.0881
"450","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",77953802,82004385,2783,0.1323
"451","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",82004789,82008094,2,-1.077
"452","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",82008805,88993777,4618,0.1523
"453","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",88995002,105613310,10464,0.0937
"454","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",105616252,105632998,4,-0.7561
"455","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",105636696,105983580,97,0.138
"456","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",105984954,105994255,6,0.6773
"457","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",105994511,106412640,152,0.1558
"458","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",106416146,106487827,54,0.4214
"459","db9a3940-19be-4c9e-bc2f-1daf319b024d","14",106492557,106877229,191,0.1333
"460","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",19811075,19998708,44,0.5541
"461","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",20001686,22299523,162,1.1158
"462","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",22385639,24424598,992,0.4244
"463","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",24429604,24473449,34,-0.2016
"464","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",24480146,30253522,3606,0.4072
"465","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",30259942,30269364,2,-1.853
"466","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",30281107,39141336,5908,0.4197
"467","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",39141976,39144506,4,-0.8517
"468","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",39144874,39765891,497,0.4095
"469","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",39766292,45777197,2894,0.3706
"470","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",45778142,62090576,11147,0.4079
"471","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",62090684,85280174,13610,0.3747
"472","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",85282062,97265179,9174,0.408
"473","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",97274562,97288957,11,-0.128
"474","db9a3940-19be-4c9e-bc2f-1daf319b024d","15",97290419,101928837,3423,0.4102
"475","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",10777,22614315,14782,0.0961
"476","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",22614450,22709045,62,0.4289
"477","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",22710317,29268429,4199,0.0741
"478","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",29269203,29269734,3,-1.1312
"479","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",29270444,55761136,7873,0.1053
"480","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",55762477,55762682,4,-0.9092
"481","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",55764310,55764867,3,2.6143
"482","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",55770436,55782734,11,-0.7619
"483","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",55782793,55824881,17,0.6649
"484","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",55834527,58975124,1924,0.1048
"485","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",58975187,65319455,4248,0.1481
"486","db9a3940-19be-4c9e-bc2f-1daf319b024d","16",65327048,90096867,18709,0.1075
"487","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",150733,18413879,11375,-0.3177
"488","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",18414080,18592992,31,0.2472
"489","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",18593989,19617518,376,-0.2978
"490","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",19617545,19617742,2,0.7156
"491","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",19618287,19803988,131,-0.3123
"492","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",19804756,20050805,120,-0.087
"493","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",20052573,22714687,833,-0.4618
"494","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",22717613,41266838,7920,-0.3113
"495","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",41266851,41271807,10,-1.2552
"496","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",41271838,41273905,5,-3e-04
"497","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",41273921,41274198,3,-2.3081
"498","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",41274279,46084941,2499,-0.2973
"499","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",46085231,46286804,126,0.3667
"500","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",46323701,76786609,18329,-0.3104
"501","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",76789516,76792055,2,-2.0377
"502","db9a3940-19be-4c9e-bc2f-1daf319b024d","17",76792592,83091923,3213,-0.3185
"503","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",48133,92133,8,-0.1035
"504","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",97829,21143675,10463,0.1303
"505","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",21147208,65532840,29415,0.0958
"506","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",65533230,65537481,18,0.7082
"507","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",65540037,66060309,359,0.1062
"508","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",66060363,66061104,10,-0.5051
"509","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",66065502,66239629,148,0.1076
"510","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",66240197,66244352,10,-0.9251
"511","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",66244639,72289278,4342,0.1145
"512","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",72289354,73531653,1010,0.0821
"513","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",73533640,73537673,3,1.1571
"514","db9a3940-19be-4c9e-bc2f-1daf319b024d","18",73540369,80257174,4903,0.0719
"515","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",90910,3864709,1038,-0.2158
"516","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",3877751,6722790,1125,0.1119
"517","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",6727293,12581187,2879,0.5464
"518","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",12586552,12587288,2,-2.1081
"519","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",12589709,17705690,2619,0.5482
"520","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",17719125,21528153,1880,0.4087
"521","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",21534501,21538872,2,-1.2664
"522","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",21539503,21803490,148,0.3604
"523","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",21803512,22018806,130,0.5607
"524","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",22019364,23425678,781,0.3927
"525","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",23426619,27582051,597,0.1852
"526","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",27589514,35358420,5503,0.0584
"527","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",35364451,35370946,21,0.5072
"528","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",35375842,54226378,9774,0.0541
"529","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",54226396,54237443,13,0.5317
"530","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",54249482,54772391,271,0.0399
"531","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",54772476,54815158,18,0.8166
"532","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",54819199,55771169,458,0.0538
"533","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",55771663,55771701,2,-2.9412
"534","db9a3940-19be-4c9e-bc2f-1daf319b024d","19",55774927,58586487,1838,0.043
"535","db9a3940-19be-4c9e-bc2f-1daf319b024d","20",80664,1580353,1204,0.3618
"536","db9a3940-19be-4c9e-bc2f-1daf319b024d","20",1580934,1609809,38,1.7982
"537","db9a3940-19be-4c9e-bc2f-1daf319b024d","20",1609888,6200424,3340,0.3573
"538","db9a3940-19be-4c9e-bc2f-1daf319b024d","20",6201318,15812216,7518,0.4046
"539","db9a3940-19be-4c9e-bc2f-1daf319b024d","20",15812365,32042239,8323,0.3671
"540","db9a3940-19be-4c9e-bc2f-1daf319b024d","20",32049313,53996010,14409,0.3349
"541","db9a3940-19be-4c9e-bc2f-1daf319b024d","20",53997724,54065342,112,0.4032
"542","db9a3940-19be-4c9e-bc2f-1daf319b024d","20",54065374,54065389,2,-1.8263
"543","db9a3940-19be-4c9e-bc2f-1daf319b024d","20",54065719,64324800,7408,0.3533
"544","db9a3940-19be-4c9e-bc2f-1daf319b024d","21",10354168,26908194,9846,-0.2631
"545","db9a3940-19be-4c9e-bc2f-1daf319b024d","21",26910341,26911285,4,-2.0801
"546","db9a3940-19be-4c9e-bc2f-1daf319b024d","21",26911831,31165474,3081,-0.2659
"547","db9a3940-19be-4c9e-bc2f-1daf319b024d","21",31166950,46677045,10900,-0.3092
"548","db9a3940-19be-4c9e-bc2f-1daf319b024d","22",15294547,20596277,2166,0.1117
"549","db9a3940-19be-4c9e-bc2f-1daf319b024d","22",20598622,20599032,2,-3.4164
"550","db9a3940-19be-4c9e-bc2f-1daf319b024d","22",20601876,21660855,598,0.1079
"551","db9a3940-19be-4c9e-bc2f-1daf319b024d","22",21661289,23049643,1054,0.1566
"552","db9a3940-19be-4c9e-bc2f-1daf319b024d","22",23050103,48299054,17696,0.0889
"553","db9a3940-19be-4c9e-bc2f-1daf319b024d","22",48300847,48300885,2,-1.568
"554","db9a3940-19be-4c9e-bc2f-1daf319b024d","22",48301445,50796027,1742,0.1148
"555","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",251810,5240323,1874,0.6084
"556","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",5242906,5244183,2,-2.547
"557","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",5247771,5874940,549,0.5979
"558","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",5875870,6596652,581,0.7011
"559","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",6597874,8755511,1621,0.617
"560","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",8757561,12546831,2800,0.6921
"561","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",12547376,14099684,1151,0.9141
"562","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",14099990,15111556,620,0.7277
"563","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",15112166,15975354,570,0.6178
"564","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",15976144,16175942,115,0.7155
"565","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",16176615,16222846,41,0.8738
"566","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",16225211,16455401,138,0.701
"567","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",16455417,16456062,5,-0.0457
"568","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",16458962,18849332,1299,0.694
"569","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",18850454,19442472,346,0.6272
"570","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",19448185,19450600,2,-0.7476
"571","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",19454127,25652553,3836,0.6888
"572","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",25652775,30904872,3333,0.7249
"573","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",30904970,31167939,192,0.5797
"574","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",31168190,32948704,1375,0.7379
"575","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",32951163,34624287,1175,0.6081
"576","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",34626703,36538561,1119,0.7481
"577","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",36538795,53009311,8215,0.6792
"578","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",53009909,58289627,2378,0.9342
"579","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",58291553,64687534,744,0.7767
"580","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",64692588,64768751,35,1.1926
"581","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",64770263,65462652,284,1.0265
"582","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",65468022,66133872,294,1.1665
"583","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",66134188,66355635,126,1.3746
