SegmentID	Chromosome	StartPosition	StopPosition	MarkerCount	Type	State	Median Log2 Ratio	Median BAF	% Aberr. Cells	TuScan Ploidy	FileName
305	19	36540357	37249078	47	TotalCN	1.67	-0.312	0.488	NA	NA	Recentered_STT9328.RC.OSCHP
306	19	37264190	37712984	30	TotalCN	1.33	-0.333	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
307	19	37726322	38514717	54	TotalCN	1.67	-0.259	0.491	NA	NA	Recentered_STT9328.RC.OSCHP
308	19	38524612	38932119	30	TotalCN	2	-0.115	0.459	NA	NA	Recentered_STT9328.RC.OSCHP
309	19	38935948	40736295	170	TotalCN	1.67	-0.309	0.491	NA	NA	Recentered_STT9328.RC.OSCHP
310	19	40737184	40755464	18	TotalCN	1.33	-0.512	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
311	19	40755915	42861293	358	TotalCN	1.67	-0.309	0.486	NA	NA	Recentered_STT9328.RC.OSCHP
312	19	42879382	50063040	637	TotalCN	1	-0.935	0.189	NA	NA	Recentered_STT9328.RC.OSCHP
313	19	50084454	58413773	637	TotalCN	1.33	-0.335	0.486	NA	NA	Recentered_STT9328.RC.OSCHP
314	19	58436041	59093239	46	TotalCN	1	-0.87	0.172	NA	NA	Recentered_STT9328.RC.OSCHP
315	20	69094	2772495	208	TotalCN	1.33	-0.374	0.483	NA	NA	Recentered_STT9328.RC.OSCHP
316	20	2801040	9209807	435	TotalCN	1	-0.966	0.184	NA	NA	Recentered_STT9328.RC.OSCHP
317	20	9234025	10417445	187	TotalCN	1.67	-0.328	0.489	NA	NA	Recentered_STT9328.RC.OSCHP
318	20	10441438	10988099	38	TotalCN	1.33	-0.356	0.492	NA	NA	Recentered_STT9328.RC.OSCHP
319	20	11015459	13642915	176	TotalCN	1	-0.981	0.2	NA	NA	Recentered_STT9328.RC.OSCHP
320	20	13651870	14076233	65	TotalCN	1.67	-0.298	0.489	NA	NA	Recentered_STT9328.RC.OSCHP
321	20	14078875	14293962	87	TotalCN	1.33	-0.412	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
322	20	14297625	14845893	222	TotalCN	1	-0.957	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
323	20	14848196	16325269	535	TotalCN	1.33	-0.415	0.485	NA	NA	Recentered_STT9328.RC.OSCHP
324	20	16336182	17829280	101	TotalCN	1	-0.996	0.197	NA	NA	Recentered_STT9328.RC.OSCHP
325	20	17850340	20158093	152	TotalCN	1.33	-0.385	0.486	NA	NA	Recentered_STT9328.RC.OSCHP
326	20	20179240	21420492	82	TotalCN	1.67	-0.321	0.489	NA	NA	Recentered_STT9328.RC.OSCHP
327	20	21429848	21687344	18	TotalCN	1.33	-0.343	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
328	20	21703615	22379465	46	TotalCN	1.67	-0.272	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
329	20	22402201	22700835	20	TotalCN	1	-0.658	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
330	20	22704316	24930085	147	TotalCN	1.33	-0.343	0.488	NA	NA	Recentered_STT9328.RC.OSCHP
331	20	24941472	25556801	42	TotalCN	1.67	-0.285	0.485	NA	NA	Recentered_STT9328.RC.OSCHP
332	20	25573423	30330306	109	TotalCN	1.33	-0.435	0.484	NA	NA	Recentered_STT9328.RC.OSCHP
333	20	30333909	31205771	72	TotalCN	1.67	-0.235	0.49	NA	NA	Recentered_STT9328.RC.OSCHP
334	20	31223633	31474002	18	TotalCN	2	0.008	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
335	20	31496900	32202779	48	TotalCN	1.67	-0.239	0.485	NA	NA	Recentered_STT9328.RC.OSCHP
336	20	32217737	32327399	22	TotalCN	1.33	-0.37	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
337	20	32342279	32606735	19	TotalCN	2	-0.207	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
338	20	32623418	36525376	291	TotalCN	1.67	-0.303	0.484	NA	NA	Recentered_STT9328.RC.OSCHP
339	20	36533932	36818329	19	TotalCN	1.33	-0.377	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
340	20	36823666	42417870	417	TotalCN	1.67	-0.286	0.484	NA	NA	Recentered_STT9328.RC.OSCHP
341	20	42431899	42714527	19	TotalCN	1.33	-0.362	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
342	20	42718419	46274089	289	TotalCN	1.67	-0.311	0.487	NA	NA	Recentered_STT9328.RC.OSCHP
343	20	46276343	46446605	19	TotalCN	1.33	-0.35	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
344	20	46469317	49208718	208	TotalCN	1.67	-0.319	0.482	NA	NA	Recentered_STT9328.RC.OSCHP
345	20	49211643	49458063	18	TotalCN	2	-0.11	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
346	20	49474361	50676147	81	TotalCN	1.67	-0.283	0.485	NA	NA	Recentered_STT9328.RC.OSCHP
347	20	50695849	50962324	19	TotalCN	1.33	-0.358	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
348	20	50981999	53570826	200	TotalCN	1.67	-0.3	0.488	NA	NA	Recentered_STT9328.RC.OSCHP
349	20	53592333	54184403	41	TotalCN	1.33	-0.381	0.485	NA	NA	Recentered_STT9328.RC.OSCHP
350	20	54201852	54756726	38	TotalCN	1.67	-0.272	0.48	NA	NA	Recentered_STT9328.RC.OSCHP
351	20	54773588	55236558	45	TotalCN	1.33	-0.34	0.489	NA	NA	Recentered_STT9328.RC.OSCHP
352	20	55259646	55932607	45	TotalCN	1.67	-0.302	0.491	NA	NA	Recentered_STT9328.RC.OSCHP
353	20	55951474	62912463	493	TotalCN	1	-0.879	0.187	NA	NA	Recentered_STT9328.RC.OSCHP
354	21	9648315	17266016	156	TotalCN	1.33	-0.393	0.484	NA	NA	Recentered_STT9328.RC.OSCHP
355	21	17278962	17612228	22	TotalCN	1.67	-0.319	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
356	21	17634419	21869157	282	TotalCN	1.33	-0.368	0.483	NA	NA	Recentered_STT9328.RC.OSCHP
357	21	21897729	22279071	27	TotalCN	1.67	-0.331	0.486	NA	NA	Recentered_STT9328.RC.OSCHP
358	21	22302456	25850812	239	TotalCN	1.33	-0.431	0.484	NA	NA	Recentered_STT9328.RC.OSCHP
359	21	25870353	27030472	79	TotalCN	1.67	-0.325	0.487	NA	NA	Recentered_STT9328.RC.OSCHP
360	21	27045967	27336168	20	TotalCN	2	-0.196	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
361	21	27353565	35220001	560	TotalCN	1.33	-0.392	0.482	NA	NA	Recentered_STT9328.RC.OSCHP
362	21	35229893	36167781	65	TotalCN	1.67	-0.272	0.483	NA	NA	Recentered_STT9328.RC.OSCHP
363	21	36172283	36263191	19	TotalCN	1.33	-0.562	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
364	21	36267418	40430550	343	TotalCN	1.67	-0.305	0.488	NA	NA	Recentered_STT9328.RC.OSCHP
365	21	40445427	43643047	224	TotalCN	1.33	-0.348	0.485	NA	NA	Recentered_STT9328.RC.OSCHP
366	21	43667082	48097610	313	TotalCN	1.67	-0.261	0.487	NA	NA	Recentered_STT9328.RC.OSCHP
367	22	16054713	24341388	700	TotalCN	1.67	-0.294	0.484	NA	NA	Recentered_STT9328.RC.OSCHP
368	22	24346428	24390318	20	TotalCN	0	-3.311	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
369	22	24394088	31750013	557	TotalCN	1.33	-0.353	0.481	NA	NA	Recentered_STT9328.RC.OSCHP
370	22	31753849	42890624	920	TotalCN	1	-0.682	0.33	NA	NA	Recentered_STT9328.RC.OSCHP
371	22	42920041	43154299	18	TotalCN	1.33	-0.609	NaN	NA	NA	Recentered_STT9328.RC.OSCHP
372	22	43160756	51213826	581	TotalCN	1	-0.626	0.322	NA	NA	Recentered_STT9328.RC.OSCHP
373	24	177942	58052229	4210	TotalCN	1.33	-0.385	0.485	NA	NA	Recentered_STT9328.RC.OSCHP
374	24	58079737	155219364	6980	TotalCN	1	-0.75	0.319	NA	NA	Recentered_STT9328.RC.OSCHP
375	25	2660163	28799935	614	TotalCN	0	-4.084	0.391	NA	NA	Recentered_STT9328.RC.OSCHP
1	1	754192	121350934	9085	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
2	1	144009053	147830492	223	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
3	1	149044448	249212878	7779	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
4	2	21494	90245035	6247	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
5	2	91866487	91866487	1	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
6	2	95429197	243052331	10746	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
7	3	63411	90473621	7267	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
8	3	93517443	197852564	7703	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
9	4	71566	43589844	2660	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
10	4	43601987	45265046	149	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
11	4	45276954	49092454	274	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
12	4	52684891	190915650	9184	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
13	5	38139	8730277	621	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
14	5	8737812	10236927	104	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
15	5	10263881	46401271	2506	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
16	5	49441966	68828372	1383	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
17	5	70306678	180698312	7721	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
18	6	204909	58770502	3830	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
19	6	61886393	170913051	7632	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
20	7	41421	58011645	4475	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
21	7	61064518	159118443	7442	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
22	8	172417	7004147	1044	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
23	8	8094763	43751375	2811	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
24	8	46896972	61428200	1091	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
25	8	61450894	64244639	187	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
26	8	64248381	142429473	6500	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
27	8	142432751	146292734	284	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
28	9	204738	39184065	3213	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
29	9	44098813	44893094	4	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
30	9	68170421	68170421	1	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
31	9	70984372	97853235	2005	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
32	9	97859192	141054761	3295	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
33	10	126070	39146676	2836	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
34	10	42413322	135434303	6838	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
35	11	192764	15456742	1159	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
36	11	15473588	20112492	347	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
37	11	20120909	51575951	2148	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
38	11	54795357	134938847	6209	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
39	12	189400	34828211	2848	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
40	12	37927248	133818115	7477	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
41	13	19084823	115103150	7910	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
42	14	20219083	107282024	6748	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
43	15	20161372	20212798	6	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
44	15	22752399	102397317	5981	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
45	16	83887	35271725	2457	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
46	16	46461309	90158005	3316	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
47	17	400959	9962348	837	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
48	17	9968845	22217883	891	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
49	17	25326941	80263427	4626	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
50	18	12842	15377471	1070	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
51	18	18554307	78007784	4505	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
52	19	247232	6489814	572	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
53	19	6510003	7000401	33	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
54	19	7011560	10083985	309	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
55	19	10097667	14573654	409	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
56	19	14587069	24544320	783	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
57	19	27754573	59093239	2665	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
58	20	69094	26309255	2580	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
59	20	29519156	62912463	2491	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
60	21	9648315	10964139	8	LOH	0	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
61	21	14344537	48097610	2335	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
62	22	16054713	51213826	2714	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
63	24	177942	58412929	4178	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
64	24	61732394	155219364	6832	LOH	1	-	-	NA	NA	Recentered_STT9328.RC.OSCHP
