SegmentID	Chromosome	StartPosition	StopPosition	MarkerCount	Type	State	Median Log2 Ratio	Median BAF	% Aberr. Cells	TuScan Ploidy	FileName
78	11	192764	51575951	3654	LOH	0	-	-	NA	NA	STT9358.OSCHP
79	11	54795357	125487568	5446	LOH	0	-	-	NA	NA	STT9358.OSCHP
80	11	125489788	134938847	763	LOH	1	-	-	NA	NA	STT9358.OSCHP
81	12	189400	11864281	1034	LOH	1	-	-	NA	NA	STT9358.OSCHP
82	12	11866063	14993439	304	LOH	0	-	-	NA	NA	STT9358.OSCHP
83	12	15006830	21616841	530	LOH	1	-	-	NA	NA	STT9358.OSCHP
84	12	21640314	31987426	781	LOH	0	-	-	NA	NA	STT9358.OSCHP
85	12	31991506	34828211	199	LOH	1	-	-	NA	NA	STT9358.OSCHP
86	12	37927248	40767112	197	LOH	1	-	-	NA	NA	STT9358.OSCHP
87	12	40788379	133818115	7280	LOH	0	-	-	NA	NA	STT9358.OSCHP
88	13	19084823	37524255	1480	LOH	0	-	-	NA	NA	STT9358.OSCHP
89	13	37541821	67422193	2346	LOH	1	-	-	NA	NA	STT9358.OSCHP
90	13	67434161	115103150	4084	LOH	0	-	-	NA	NA	STT9358.OSCHP
91	14	20219083	36339244	1282	LOH	0	-	-	NA	NA	STT9358.OSCHP
92	14	36356062	107282024	5466	LOH	1	-	-	NA	NA	STT9358.OSCHP
93	15	20161372	20212798	6	LOH	0	-	-	NA	NA	STT9358.OSCHP
94	15	22752399	24858952	119	LOH	0	-	-	NA	NA	STT9358.OSCHP
95	15	24874091	31307753	393	LOH	1	-	-	NA	NA	STT9358.OSCHP
96	15	31324531	39976057	627	LOH	0	-	-	NA	NA	STT9358.OSCHP
97	15	39980326	47470383	570	LOH	1	-	-	NA	NA	STT9358.OSCHP
98	15	47488977	50233450	183	LOH	0	-	-	NA	NA	STT9358.OSCHP
99	15	50246913	56399564	457	LOH	1	-	-	NA	NA	STT9358.OSCHP
100	15	56408451	60899639	353	LOH	0	-	-	NA	NA	STT9358.OSCHP
101	15	60918417	66483378	402	LOH	1	-	-	NA	NA	STT9358.OSCHP
102	15	66493064	67292740	100	LOH	0	-	-	NA	NA	STT9358.OSCHP
103	15	67302803	70674593	226	LOH	1	-	-	NA	NA	STT9358.OSCHP
104	15	70697945	72536695	152	LOH	0	-	-	NA	NA	STT9358.OSCHP
105	15	72538112	77829176	406	LOH	1	-	-	NA	NA	STT9358.OSCHP
106	15	77832762	83531468	417	LOH	0	-	-	NA	NA	STT9358.OSCHP
107	15	83547269	86888539	263	LOH	1	-	-	NA	NA	STT9358.OSCHP
108	15	86898769	102397317	1313	LOH	0	-	-	NA	NA	STT9358.OSCHP
109	16	83887	35271725	2457	LOH	1	-	-	NA	NA	STT9358.OSCHP
110	16	46461309	50787483	298	LOH	0	-	-	NA	NA	STT9358.OSCHP
111	16	50795894	90158005	3018	LOH	1	-	-	NA	NA	STT9358.OSCHP
112	17	400959	10295497	879	LOH	1	-	-	NA	NA	STT9358.OSCHP
113	17	10320374	22217883	849	LOH	0	-	-	NA	NA	STT9358.OSCHP
114	17	25326941	80263427	4626	LOH	0	-	-	NA	NA	STT9358.OSCHP
115	18	12842	15377471	1070	LOH	0	-	-	NA	NA	STT9358.OSCHP
116	18	18554307	78007784	4505	LOH	0	-	-	NA	NA	STT9358.OSCHP
117	19	247232	24544320	2106	LOH	0	-	-	NA	NA	STT9358.OSCHP
118	19	27754573	59093239	2665	LOH	0	-	-	NA	NA	STT9358.OSCHP
119	20	69094	26309255	2580	LOH	0	-	-	NA	NA	STT9358.OSCHP
120	20	29519156	62912463	2491	LOH	0	-	-	NA	NA	STT9358.OSCHP
121	21	9648315	10964139	8	LOH	0	-	-	NA	NA	STT9358.OSCHP
122	21	14344537	48097610	2335	LOH	1	-	-	NA	NA	STT9358.OSCHP
123	22	16054713	18583267	146	LOH	1	-	-	NA	NA	STT9358.OSCHP
124	22	18587714	18628715	3	LOH	0	-	-	NA	NA	STT9358.OSCHP
125	22	18633004	22671741	377	LOH	1	-	-	NA	NA	STT9358.OSCHP
126	22	22673639	26102308	266	LOH	0	-	-	NA	NA	STT9358.OSCHP
127	22	26119104	31616301	413	LOH	1	-	-	NA	NA	STT9358.OSCHP
128	22	31623442	46863883	1214	LOH	0	-	-	NA	NA	STT9358.OSCHP
129	22	46873011	51213826	295	LOH	1	-	-	NA	NA	STT9358.OSCHP
130	24	177942	42942784	3044	LOH	1	-	-	NA	NA	STT9358.OSCHP
131	24	42958884	58412929	1134	LOH	0	-	-	NA	NA	STT9358.OSCHP
132	24	61732394	137223467	5570	LOH	1	-	-	NA	NA	STT9358.OSCHP
133	24	137249113	155219364	1262	LOH	0	-	-	NA	NA	STT9358.OSCHP
